"","long","lat","species","continent","year"
"368",-114.789087,42.661142,"Mantis religiosa","NORTH_AMERICA",2018
"369",-115.906299,40.526656,"Mantis religiosa","NORTH_AMERICA",2024
"370",-114.182908,47.32883,"Mantis religiosa","NORTH_AMERICA",2020
"371",-116.664153,49.236717,"Mantis religiosa","NORTH_AMERICA",2023
"372",-118.979265,43.44175,"Mantis religiosa","NORTH_AMERICA",2019
"373",-112.637192,40.62521,"Mantis religiosa","NORTH_AMERICA",2024
"374",-118.122845,48.601616,"Mantis religiosa","NORTH_AMERICA",2023
"375",-117.119067,44.927621,"Mantis religiosa","NORTH_AMERICA",2020
"376",-119.345634,50.717094,"Mantis religiosa","NORTH_AMERICA",2024
"377",-121.793822,42.219293,"Mantis religiosa","NORTH_AMERICA",2022
"378",-123.765372,40.121625,"Mantis religiosa","NORTH_AMERICA",2024
"379",-121.094233,36.243878,"Mantis religiosa","NORTH_AMERICA",2024
"380",-117.968737,47.290078,"Mantis religiosa","NORTH_AMERICA",2024
"381",-122.233463,48.455413,"Mantis religiosa","NORTH_AMERICA",2023
"382",-117.625391,34.410664,"Mantis religiosa","NORTH_AMERICA",2024
"383",-120.512742,34.593575,"Mantis religiosa","NORTH_AMERICA",2023
"384",-111.485,34.830042,"Mantis religiosa","NORTH_AMERICA",2024
"385",-106.533395,39.638038,"Mantis religiosa","NORTH_AMERICA",2024
"386",-116.049442,43.507658,"Mantis religiosa","NORTH_AMERICA",2022
"387",-113.0915,42.653653,"Mantis religiosa","NORTH_AMERICA",2024
"388",-122.320472,41.148236,"Mantis religiosa","NORTH_AMERICA",2024
"389",-122.241095,47.1245,"Mantis religiosa","NORTH_AMERICA",2020
"390",-122.754205,45.796671,"Mantis religiosa","NORTH_AMERICA",2006
"391",-119.047858,36.078778,"Mantis religiosa","NORTH_AMERICA",2019
"392",-117.073272,32.836628,"Mantis religiosa","NORTH_AMERICA",2024
"393",-119.435575,46.379082,"Mantis religiosa","NORTH_AMERICA",2024
"394",-104.880508,39.09322,"Mantis religiosa","NORTH_AMERICA",2024
"395",-111.561889,35.341704,"Mantis religiosa","NORTH_AMERICA",2024
"396",-111.429289,40.50766,"Mantis religiosa","NORTH_AMERICA",2022
"397",-122.425028,43.716031,"Mantis religiosa","NORTH_AMERICA",2024
"398",-121.778915,36.489577,"Mantis religiosa","NORTH_AMERICA",2018
"399",-114.090412,46.832452,"Mantis religiosa","NORTH_AMERICA",2022
"400",-115.051801,48.855612,"Mantis religiosa","NORTH_AMERICA",2024
"401",-114.177445,48.37123,"Mantis religiosa","NORTH_AMERICA",2024
"402",-112.780945,42.965859,"Mantis religiosa","NORTH_AMERICA",2019
"403",-120.400497,48.581192,"Mantis religiosa","NORTH_AMERICA",2023
"404",-123.871007,44.834706,"Mantis religiosa","NORTH_AMERICA",2023
"405",-119.268287,46.314047,"Mantis religiosa","NORTH_AMERICA",2021
"406",-117.812373,46.628085,"Mantis religiosa","NORTH_AMERICA",2024
"407",-122.289025,41.181283,"Mantis religiosa","NORTH_AMERICA",2023
"408",-119.356835,46.982467,"Mantis religiosa","NORTH_AMERICA",2024
"409",-123.048789,46.904481,"Mantis religiosa","NORTH_AMERICA",2014
"410",-113.359117,37.238587,"Mantis religiosa","NORTH_AMERICA",2024
"411",-120.262322,46.401692,"Mantis religiosa","NORTH_AMERICA",2024
"412",-120.333896,46.575045,"Mantis religiosa","NORTH_AMERICA",2020
"413",-119.059167,50.360245,"Mantis religiosa","NORTH_AMERICA",2022
"414",-120.610473,39.306824,"Mantis religiosa","NORTH_AMERICA",2024
"415",-123.796777,40.900302,"Mantis religiosa","NORTH_AMERICA",2021
"416",-118.972992,49.051239,"Mantis religiosa","NORTH_AMERICA",2024
"417",-123.782716,39.468433,"Mantis religiosa","NORTH_AMERICA",2020
"418",-121.672093,46.613521,"Mantis religiosa","NORTH_AMERICA",2024
"419",-107.017486,37.266267,"Mantis religiosa","NORTH_AMERICA",2024
"420",-122.242377,47.031638,"Mantis religiosa","NORTH_AMERICA",2020
"421",-122.997517,45.273179,"Mantis religiosa","NORTH_AMERICA",2024
"422",-118.89392,43.241412,"Mantis religiosa","NORTH_AMERICA",2023
"423",-117.859145,34.413878,"Mantis religiosa","NORTH_AMERICA",2024
"424",-124.028777,44.626488,"Mantis religiosa","NORTH_AMERICA",2024
"425",-121.510839,44.314556,"Mantis religiosa","NORTH_AMERICA",2021
"426",-121.941676,42.581933,"Mantis religiosa","NORTH_AMERICA",2024
"427",-116.617713,46.236033,"Mantis religiosa","NORTH_AMERICA",2024
"428",-116.816222,47.9589,"Mantis religiosa","NORTH_AMERICA",2022
"429",-117.546083,47.593963,"Mantis religiosa","NORTH_AMERICA",2024
"430",-117.392752,46.884288,"Mantis religiosa","NORTH_AMERICA",2024
"431",-120.306793,44.648959,"Mantis religiosa","NORTH_AMERICA",2024
"432",-123.629561,44.066582,"Mantis religiosa","NORTH_AMERICA",2024
"433",-116.9851,47.514525,"Mantis religiosa","NORTH_AMERICA",2021
"434",-119.756436,36.838002,"Mantis religiosa","NORTH_AMERICA",2024
"435",-118.065363,45.475547,"Mantis religiosa","NORTH_AMERICA",2023
"436",-122.779708,46.104264,"Mantis religiosa","NORTH_AMERICA",2024
"437",-112.049678,43.55332,"Mantis religiosa","NORTH_AMERICA",2024
"438",-116.112833,49.16574,"Mantis religiosa","NORTH_AMERICA",2024
"439",-123.723105,47.017643,"Mantis religiosa","NORTH_AMERICA",2024
"440",-110.008333,40.304036,"Mantis religiosa","NORTH_AMERICA",2024
"441",-122.028855,47.394612,"Mantis religiosa","NORTH_AMERICA",2024
"442",-119.619028,49.859913,"Mantis religiosa","NORTH_AMERICA",2020
"443",-123.286962,38.898082,"Mantis religiosa","NORTH_AMERICA",2024
"444",-111.722937,39.72949,"Mantis religiosa","NORTH_AMERICA",2024
"445",-123.96212,41.205718,"Mantis religiosa","NORTH_AMERICA",2024
"446",-112.595422,37.320883,"Mantis religiosa","NORTH_AMERICA",2024
"447",-119.421845,37.069566,"Mantis religiosa","NORTH_AMERICA",2016
"448",-112.230035,38.957758,"Mantis religiosa","NORTH_AMERICA",2024
"449",-113.53319,43.44574,"Mantis religiosa","NORTH_AMERICA",2024
"450",-108.891363,38.770332,"Mantis religiosa","NORTH_AMERICA",2024
"451",-107.937925,37.037013,"Mantis religiosa","NORTH_AMERICA",2024
"452",-120.309709,42.445852,"Mantis religiosa","NORTH_AMERICA",2024
"453",-106.140121,38.741364,"Mantis religiosa","NORTH_AMERICA",2024
"454",-119.452484,48.699196,"Mantis religiosa","NORTH_AMERICA",2024
"455",-108.677774,37.245948,"Mantis religiosa","NORTH_AMERICA",2024
"456",-120.65283,37.891105,"Mantis religiosa","NORTH_AMERICA",2018
"457",-121.975546,44.780195,"Mantis religiosa","NORTH_AMERICA",2024
"458",-105.30043,40.645305,"Mantis religiosa","NORTH_AMERICA",2022
"459",-116.74155,33.60262,"Mantis religiosa","NORTH_AMERICA",2024
"460",-122.334209,49.047709,"Mantis religiosa","NORTH_AMERICA",2023
"461",-121.714713,47.473683,"Mantis religiosa","NORTH_AMERICA",2022
"462",-121.554992,40.09275,"Mantis religiosa","NORTH_AMERICA",2024
"463",-119.816664,39.046517,"Mantis religiosa","NORTH_AMERICA",2024
"464",-122.26213,45.149789,"Mantis religiosa","NORTH_AMERICA",2024
"465",-119.636343,37.723544,"Mantis religiosa","NORTH_AMERICA",2022
"466",-122.107484,44.707741,"Mantis religiosa","NORTH_AMERICA",2024
"467",-116.241387,48.224963,"Mantis religiosa","NORTH_AMERICA",2021
"468",-118.78705,50.384117,"Mantis religiosa","NORTH_AMERICA",2024
"469",-121.230842,44.761897,"Mantis religiosa","NORTH_AMERICA",2023
"470",-120.890416,44.317695,"Mantis religiosa","NORTH_AMERICA",2024
"471",-124.286445,40.324222,"Mantis religiosa","NORTH_AMERICA",2023
"472",-119.79863,36.812855,"Mantis religiosa","NORTH_AMERICA",2024
"473",-106.994868,36.93577,"Mantis religiosa","NORTH_AMERICA",2024
"474",-117.95,47,"Mantis religiosa","NORTH_AMERICA",2024
"475",-106.686303,35.791422,"Mantis religiosa","NORTH_AMERICA",2024
"476",-116.539941,48.275612,"Mantis religiosa","NORTH_AMERICA",2024
"477",-112.117135,36.057349,"Mantis religiosa","NORTH_AMERICA",2019
"478",-122.900875,44.520069,"Mantis religiosa","NORTH_AMERICA",2020
"479",-123.389477,45.450673,"Mantis religiosa","NORTH_AMERICA",2023
"480",-112.071817,41.648987,"Mantis religiosa","NORTH_AMERICA",2019
"481",-123.974678,40.057755,"Mantis religiosa","NORTH_AMERICA",2016
"482",-123.906083,43.96267,"Mantis religiosa","NORTH_AMERICA",2024
"483",-120.55378,47.009621,"Mantis religiosa","NORTH_AMERICA",2021
"484",-123.41465,39.563862,"Mantis religiosa","NORTH_AMERICA",2024
"485",-105.080517,36.449944,"Mantis religiosa","NORTH_AMERICA",2024
"486",-120.310317,38.274497,"Mantis religiosa","NORTH_AMERICA",2015
"487",-121.992026,46.596749,"Mantis religiosa","NORTH_AMERICA",2024
"488",-122.181483,46.716211,"Mantis religiosa","NORTH_AMERICA",2021
"489",-114.091621,46.760559,"Mantis religiosa","NORTH_AMERICA",2022
"490",-112.544097,37.157514,"Mantis religiosa","NORTH_AMERICA",2022
"491",-116.396408,33.254967,"Mantis religiosa","NORTH_AMERICA",2024
"492",-120.862859,37.060024,"Mantis religiosa","NORTH_AMERICA",2024
"493",-117.074403,47.418197,"Mantis religiosa","NORTH_AMERICA",2024
"494",-123.466454,43.263689,"Mantis religiosa","NORTH_AMERICA",2019
"495",-106.035805,38.554883,"Mantis religiosa","NORTH_AMERICA",2024
"496",-122.541094,42.382981,"Mantis religiosa","NORTH_AMERICA",2023
"497",-105.605708,36.529378,"Mantis religiosa","NORTH_AMERICA",2023
"498",-125.049811,51.167538,"Mantis religiosa","NORTH_AMERICA",2023
"499",-119.365579,45.83575,"Mantis religiosa","NORTH_AMERICA",2023
"500",-117.009447,46.810735,"Mantis religiosa","NORTH_AMERICA",2020
"501",-114.671669,47.610483,"Mantis religiosa","NORTH_AMERICA",2020
"502",-116.74889,47.35089,"Mantis religiosa","NORTH_AMERICA",2017
"503",-120.173672,46.980414,"Mantis religiosa","NORTH_AMERICA",2023
"504",-119.444764,46.791542,"Mantis religiosa","NORTH_AMERICA",2023
"505",-119.556789,49.039983,"Mantis religiosa","NORTH_AMERICA",2023
"506",-117.959923,46.488682,"Mantis religiosa","NORTH_AMERICA",2019
"507",-120.281634,46.568143,"Mantis religiosa","NORTH_AMERICA",2023
"508",-122.890051,46.419183,"Mantis religiosa","NORTH_AMERICA",2023
"509",-119.00063,35.395329,"Mantis religiosa","NORTH_AMERICA",2023
"510",-119.0485,49.048702,"Mantis religiosa","NORTH_AMERICA",2023
"511",-120.931794,45.336931,"Mantis religiosa","NORTH_AMERICA",2023
"512",-120.441698,47.554349,"Mantis religiosa","NORTH_AMERICA",2022
"513",-111.220638,36.130208,"Mantis religiosa","NORTH_AMERICA",2023
"514",-122.414177,47.005884,"Mantis religiosa","NORTH_AMERICA",2021
"515",-118.402328,37.468722,"Mantis religiosa","NORTH_AMERICA",2018
"516",-115.198463,37.459988,"Mantis religiosa","NORTH_AMERICA",2023
"517",-121.531745,37.500931,"Mantis religiosa","NORTH_AMERICA",2023
"518",-115.97968,43.649967,"Mantis religiosa","NORTH_AMERICA",2020
"519",-117.261033,34.478683,"Mantis religiosa","NORTH_AMERICA",2023
"520",-109.796837,34.880628,"Mantis religiosa","NORTH_AMERICA",2023
"521",-119.795306,44.8344,"Mantis religiosa","NORTH_AMERICA",2023
"522",-117.727186,34.140117,"Mantis religiosa","NORTH_AMERICA",2023
"523",-123.611142,45.060986,"Mantis religiosa","NORTH_AMERICA",2023
"524",-114.108589,42.327594,"Mantis religiosa","NORTH_AMERICA",2023
"525",-117.308075,43.323058,"Mantis religiosa","NORTH_AMERICA",2023
"526",-114.295175,43.516311,"Mantis religiosa","NORTH_AMERICA",2018
"527",-122.753242,39.111856,"Mantis religiosa","NORTH_AMERICA",2023
"528",-117.49437,43.195713,"Mantis religiosa","NORTH_AMERICA",2023
"529",-122.337202,44.759567,"Mantis religiosa","NORTH_AMERICA",2023
"530",-118.353158,47.300344,"Mantis religiosa","NORTH_AMERICA",2023
"531",-105.294342,35.653162,"Mantis religiosa","NORTH_AMERICA",2023
"532",-120.822178,45.814182,"Mantis religiosa","NORTH_AMERICA",2018
"533",-123.200005,45.73028,"Mantis religiosa","NORTH_AMERICA",2022
"534",-120.763198,42.950434,"Mantis religiosa","NORTH_AMERICA",2023
"535",-121.72635,39.02652,"Mantis religiosa","NORTH_AMERICA",2023
"536",-117.373695,46.636325,"Mantis religiosa","NORTH_AMERICA",2023
"537",-118.367886,46.587043,"Mantis religiosa","NORTH_AMERICA",2023
"538",-123.186922,45.084045,"Mantis religiosa","NORTH_AMERICA",2023
"539",-123.368125,46.689895,"Mantis religiosa","NORTH_AMERICA",2023
"540",-117.275948,46.035397,"Mantis religiosa","NORTH_AMERICA",2023
"541",-123.268905,44.511658,"Mantis religiosa","NORTH_AMERICA",2023
"542",-119.999444,39.959627,"Mantis religiosa","NORTH_AMERICA",2018
"543",-122.429607,45.247716,"Mantis religiosa","NORTH_AMERICA",2021
"544",-122.401287,44.029117,"Mantis religiosa","NORTH_AMERICA",2022
"545",-118.213097,49.005644,"Mantis religiosa","NORTH_AMERICA",2023
"546",-111.7356,42.02824,"Mantis religiosa","NORTH_AMERICA",2023
"547",-117.075725,46.910168,"Mantis religiosa","NORTH_AMERICA",2022
"548",-120.217339,42.620481,"Mantis religiosa","NORTH_AMERICA",2023
"549",-116.55969,48.367319,"Mantis religiosa","NORTH_AMERICA",2022
"550",-116.479991,33.796222,"Mantis religiosa","NORTH_AMERICA",2023
"551",-122.363411,44.152679,"Mantis religiosa","NORTH_AMERICA",2023
"552",-119.777095,38.95326,"Mantis religiosa","NORTH_AMERICA",2021
"553",-117.284722,49.498056,"Mantis religiosa","NORTH_AMERICA",2017
"554",-116.550793,48.290551,"Mantis religiosa","NORTH_AMERICA",2020
"555",-121.798948,39.318046,"Mantis religiosa","NORTH_AMERICA",2023
"556",-107.380389,39.562094,"Mantis religiosa","NORTH_AMERICA",2023
"557",-112.882477,43.961432,"Mantis religiosa","NORTH_AMERICA",2023
"558",-122.019433,49.032925,"Mantis religiosa","NORTH_AMERICA",2023
"559",-121.941971,49.188925,"Mantis religiosa","NORTH_AMERICA",2022
"560",-113.875703,39.412389,"Mantis religiosa","NORTH_AMERICA",2023
"561",-119.080642,43.26838,"Mantis religiosa","NORTH_AMERICA",2023
"562",-114.684713,45.368603,"Mantis religiosa","NORTH_AMERICA",2023
"563",-118.331925,46.045893,"Mantis religiosa","NORTH_AMERICA",2023
"564",-117.793262,45.49711,"Mantis religiosa","NORTH_AMERICA",2023
"565",-122.200317,39.530308,"Mantis religiosa","NORTH_AMERICA",2023
"566",-110.022458,34.242364,"Mantis religiosa","NORTH_AMERICA",2021
"567",-117.851159,34.128268,"Mantis religiosa","NORTH_AMERICA",2023
"568",-115.526446,43.115428,"Mantis religiosa","NORTH_AMERICA",2023
"569",-117.139974,47.262719,"Mantis religiosa","NORTH_AMERICA",2023
"570",-121.313914,38.839874,"Mantis religiosa","NORTH_AMERICA",2023
"571",-122.035574,47.616359,"Mantis religiosa","NORTH_AMERICA",2020
"572",-116.939906,46.377758,"Mantis religiosa","NORTH_AMERICA",2020
"573",-112.293482,41.482088,"Mantis religiosa","NORTH_AMERICA",2023
"574",-119.007999,44.390824,"Mantis religiosa","NORTH_AMERICA",2022
"575",-106.648766,35.084831,"Mantis religiosa","NORTH_AMERICA",2021
"576",-120.153899,44.571046,"Mantis religiosa","NORTH_AMERICA",2023
"577",-116.452299,32.752334,"Mantis religiosa","NORTH_AMERICA",2023
"578",-108.088413,38.755234,"Mantis religiosa","NORTH_AMERICA",2020
"579",-106.016056,38.524327,"Mantis religiosa","NORTH_AMERICA",2022
"580",-123.336315,39.41975,"Mantis religiosa","NORTH_AMERICA",2020
"581",-119.189429,40.810662,"Mantis religiosa","NORTH_AMERICA",2023
"582",-118.258832,46.080253,"Mantis religiosa","NORTH_AMERICA",2011
"583",-105.690376,35.564876,"Mantis religiosa","NORTH_AMERICA",2023
"584",-113.724325,42.083607,"Mantis religiosa","NORTH_AMERICA",2023
"585",-110.079448,34.49651,"Mantis religiosa","NORTH_AMERICA",2023
"586",-117.352675,34.283983,"Mantis religiosa","NORTH_AMERICA",2023
"587",-110.432167,39.538292,"Mantis religiosa","NORTH_AMERICA",2023
"588",-107.512788,37.248982,"Mantis religiosa","NORTH_AMERICA",2023
"589",-122.203078,48.721466,"Mantis religiosa","NORTH_AMERICA",2023
"590",-116.798251,45.376122,"Mantis religiosa","NORTH_AMERICA",2023
"591",-121.350756,44.547777,"Mantis religiosa","NORTH_AMERICA",2023
"592",-120.382535,39.802552,"Mantis religiosa","NORTH_AMERICA",2023
"593",-123.313553,44.916992,"Mantis religiosa","NORTH_AMERICA",2022
"594",-119.873561,47.464159,"Mantis religiosa","NORTH_AMERICA",2022
"595",-108.4804,34.134717,"Mantis religiosa","NORTH_AMERICA",2023
"596",-123.569793,42.572708,"Mantis religiosa","NORTH_AMERICA",2023
"597",-123.412081,42.55017,"Mantis religiosa","NORTH_AMERICA",2023
"598",-123.502696,42.431447,"Mantis religiosa","NORTH_AMERICA",2023
"599",-118.630461,42.129461,"Mantis religiosa","NORTH_AMERICA",2023
"600",-122.57202,46.701008,"Mantis religiosa","NORTH_AMERICA",2022
"601",-112.740892,42.231905,"Mantis religiosa","NORTH_AMERICA",2023
"602",-122.218571,49.050338,"Mantis religiosa","NORTH_AMERICA",2023
"603",-117.113939,33.876651,"Mantis religiosa","NORTH_AMERICA",2021
"604",-107.915302,40.04719,"Mantis religiosa","NORTH_AMERICA",2023
"605",-116.958709,45.555892,"Mantis religiosa","NORTH_AMERICA",2023
"606",-122.720872,44.706603,"Mantis religiosa","NORTH_AMERICA",2023
"607",-107.236778,39.470947,"Mantis religiosa","NORTH_AMERICA",2023
"608",-117.91767,45.562653,"Mantis religiosa","NORTH_AMERICA",2023
"609",-119.503078,49.78918,"Mantis religiosa","NORTH_AMERICA",2023
"610",-117.607762,47.436669,"Mantis religiosa","NORTH_AMERICA",2014
"611",-118.292793,48.375299,"Mantis religiosa","NORTH_AMERICA",2023
"612",-119.026611,37.941047,"Mantis religiosa","NORTH_AMERICA",2023
"613",-119.104201,37.977898,"Mantis religiosa","NORTH_AMERICA",2019
"614",-117.990497,37.974492,"Mantis religiosa","NORTH_AMERICA",2023
"615",-116.31963,48.690182,"Mantis religiosa","NORTH_AMERICA",2022
"616",-111.499144,40.757448,"Mantis religiosa","NORTH_AMERICA",2023
"617",-118.604486,42.327378,"Mantis religiosa","NORTH_AMERICA",2020
"618",-123.197144,45.981567,"Mantis religiosa","NORTH_AMERICA",2023
"619",-108.593813,38.982476,"Mantis religiosa","NORTH_AMERICA",2023
"620",-109.47511,40.589825,"Mantis religiosa","NORTH_AMERICA",2023
"621",-118.628693,38.524597,"Mantis religiosa","NORTH_AMERICA",2023
"622",-107.590728,37.242081,"Mantis religiosa","NORTH_AMERICA",2016
"623",-112.082161,38.78235,"Mantis religiosa","NORTH_AMERICA",2023
"624",-122.46179,42.25731,"Mantis religiosa","NORTH_AMERICA",2018
"625",-121.715267,39.348727,"Mantis religiosa","NORTH_AMERICA",2023
"626",-117.848633,44.797353,"Mantis religiosa","NORTH_AMERICA",2020
"627",-116.376188,35.036525,"Mantis religiosa","NORTH_AMERICA",2023
"628",-120.555121,46.335728,"Mantis religiosa","NORTH_AMERICA",2022
"629",-116.806337,44.83807,"Mantis religiosa","NORTH_AMERICA",2023
"630",-111.74786,42.25019,"Mantis religiosa","NORTH_AMERICA",2020
"631",-120.615808,36.139428,"Mantis religiosa","NORTH_AMERICA",2023
"632",-119.369417,37.414945,"Mantis religiosa","NORTH_AMERICA",2023
"633",-103.399425,44.31629,"Mantis religiosa","NORTH_AMERICA",2016
"634",-122.398095,40.917417,"Mantis religiosa","NORTH_AMERICA",2018
"635",-120.96663,40.012916,"Mantis religiosa","NORTH_AMERICA",2023
"636",-117.106152,33.462752,"Mantis religiosa","NORTH_AMERICA",2023
"637",-120.979083,47.347439,"Mantis religiosa","NORTH_AMERICA",2023
"638",-114.568537,42.534257,"Mantis religiosa","NORTH_AMERICA",2023
"639",-103.300499,44.086578,"Mantis religiosa","NORTH_AMERICA",2019
"640",-116.939272,47.129202,"Mantis religiosa","NORTH_AMERICA",2023
"641",-117.207895,43.685347,"Mantis religiosa","NORTH_AMERICA",2023
"642",-111.526451,35.26362,"Mantis religiosa","NORTH_AMERICA",2023
"643",-118.437242,36.134933,"Mantis religiosa","NORTH_AMERICA",2023
"644",-118.707085,42.651982,"Mantis religiosa","NORTH_AMERICA",2023
"645",-118.884192,34.391523,"Mantis religiosa","NORTH_AMERICA",2020
"646",-113.557762,37.211497,"Mantis religiosa","NORTH_AMERICA",2019
"647",-112.366783,38.964817,"Mantis religiosa","NORTH_AMERICA",2023
"648",-116.827147,41.2103,"Mantis religiosa","NORTH_AMERICA",2023
"649",-114.301818,48.201155,"Mantis religiosa","NORTH_AMERICA",2022
"650",-108.895387,44.739885,"Mantis religiosa","NORTH_AMERICA",2023
"651",-119.164228,38.84821,"Mantis religiosa","NORTH_AMERICA",2023
"652",-108.033407,38.743365,"Mantis religiosa","NORTH_AMERICA",2023
"653",-117.639259,48.074131,"Mantis religiosa","NORTH_AMERICA",2021
"654",-113.551812,43.442738,"Mantis religiosa","NORTH_AMERICA",2023
"655",-112.016345,40.284741,"Mantis religiosa","NORTH_AMERICA",2023
"656",-113.858571,38.271463,"Mantis religiosa","NORTH_AMERICA",2023
"657",-123.72528,44.831833,"Mantis religiosa","NORTH_AMERICA",2023
"658",-123.483494,47.003151,"Mantis religiosa","NORTH_AMERICA",2017
"659",-115.254442,47.563691,"Mantis religiosa","NORTH_AMERICA",2022
"660",-124.779129,49.155074,"Mantis religiosa","NORTH_AMERICA",2022
"661",-103.356187,43.895133,"Mantis religiosa","NORTH_AMERICA",2020
"662",-108.781517,44.686718,"Mantis religiosa","NORTH_AMERICA",2022
"663",-117.369534,47.240015,"Mantis religiosa","NORTH_AMERICA",2022
"664",-119.29543,47.201455,"Mantis religiosa","NORTH_AMERICA",2022
"665",-119.762725,46.203158,"Mantis religiosa","NORTH_AMERICA",2022
"666",-118.54324,35.123796,"Mantis religiosa","NORTH_AMERICA",2022
"667",-118.790718,39.472786,"Mantis religiosa","NORTH_AMERICA",2022
"668",-118.223991,46.666531,"Mantis religiosa","NORTH_AMERICA",2022
"669",-121.222077,38.399196,"Mantis religiosa","NORTH_AMERICA",2014
"670",-107.9104,36.030633,"Mantis religiosa","NORTH_AMERICA",2022
"671",-119.1855,34.985083,"Mantis religiosa","NORTH_AMERICA",2022
"672",-119.726653,46.50323,"Mantis religiosa","NORTH_AMERICA",2022
"673",-120.611932,38.805585,"Mantis religiosa","NORTH_AMERICA",2022
"674",-119.763978,46.613025,"Mantis religiosa","NORTH_AMERICA",2022
"675",-122.966055,42.899197,"Mantis religiosa","NORTH_AMERICA",2020
"676",-119.752792,34.562562,"Mantis religiosa","NORTH_AMERICA",2022
"677",-123.096102,46.74256,"Mantis religiosa","NORTH_AMERICA",2017
"678",-118.28948,35.686928,"Mantis religiosa","NORTH_AMERICA",2022
"679",-116.350614,45.342961,"Mantis religiosa","NORTH_AMERICA",2022
"680",-111.511989,40.158192,"Mantis religiosa","NORTH_AMERICA",2022
"681",-117.857024,45.181657,"Mantis religiosa","NORTH_AMERICA",2019
"682",-118.272747,37.382105,"Mantis religiosa","NORTH_AMERICA",2018
"683",-111.819759,39.053491,"Mantis religiosa","NORTH_AMERICA",2022
"684",-109.498798,40.422786,"Mantis religiosa","NORTH_AMERICA",2021
"685",-116.555825,46.801742,"Mantis religiosa","NORTH_AMERICA",2022
"686",-121.630503,44.309148,"Mantis religiosa","NORTH_AMERICA",2022
"687",-120.946513,47.189704,"Mantis religiosa","NORTH_AMERICA",2020
"688",-120.825124,39.559051,"Mantis religiosa","NORTH_AMERICA",2022
"689",-120.426528,44.91993,"Mantis religiosa","NORTH_AMERICA",2022
"690",-114.915337,39.538055,"Mantis religiosa","NORTH_AMERICA",2022
"691",-111.381723,38.320546,"Mantis religiosa","NORTH_AMERICA",2022
"692",-113.625237,42.571178,"Mantis religiosa","NORTH_AMERICA",2022
"693",-111.499153,36.916287,"Mantis religiosa","NORTH_AMERICA",2022
"694",-121.547642,39.071349,"Mantis religiosa","NORTH_AMERICA",2022
"695",-119.95037,50.6365,"Mantis religiosa","NORTH_AMERICA",2022
"696",-120.407256,47.044654,"Mantis religiosa","NORTH_AMERICA",2022
"697",-120.658372,36.342817,"Mantis religiosa","NORTH_AMERICA",2022
"698",-111.663375,40.841517,"Mantis religiosa","NORTH_AMERICA",2022
"699",-118.699051,47.757487,"Mantis religiosa","NORTH_AMERICA",2022
"700",-120.817093,47.600744,"Mantis religiosa","NORTH_AMERICA",2022
"701",-112.662467,33.412144,"Mantis religiosa","NORTH_AMERICA",2022
"702",-117.973572,47.297875,"Mantis religiosa","NORTH_AMERICA",2022
"703",-103.730058,44.482058,"Mantis religiosa","NORTH_AMERICA",2019
"704",-114.096407,46.503189,"Mantis religiosa","NORTH_AMERICA",2021
"705",-119.701288,48.072477,"Mantis religiosa","NORTH_AMERICA",2022
"706",-119.492699,38.460304,"Mantis religiosa","NORTH_AMERICA",2022
"707",-115.867741,42.901424,"Mantis religiosa","NORTH_AMERICA",2017
"708",-121.423961,45.424294,"Mantis religiosa","NORTH_AMERICA",2022
"709",-120.627983,41.580372,"Mantis religiosa","NORTH_AMERICA",2022
"710",-119.504936,36.721786,"Mantis religiosa","NORTH_AMERICA",2022
"711",-115.566742,47.792325,"Mantis religiosa","NORTH_AMERICA",2022
"712",-122.813805,39.010692,"Mantis religiosa","NORTH_AMERICA",2022
"713",-122.21543,39.716533,"Mantis religiosa","NORTH_AMERICA",2022
"714",-119.168858,44.221281,"Mantis religiosa","NORTH_AMERICA",2022
"715",-112.124034,41.792021,"Mantis religiosa","NORTH_AMERICA",2022
"716",-111.65667,41.042028,"Mantis religiosa","NORTH_AMERICA",2022
"717",-113.723559,47.669289,"Mantis religiosa","NORTH_AMERICA",2022
"718",-120.964919,39.107255,"Mantis religiosa","NORTH_AMERICA",2022
"719",-118.075775,39.774922,"Mantis religiosa","NORTH_AMERICA",2022
"720",-124.027665,40.335891,"Mantis religiosa","NORTH_AMERICA",2022
"721",-120.606133,37.169068,"Mantis religiosa","NORTH_AMERICA",2022
"722",-119.184614,44.337056,"Mantis religiosa","NORTH_AMERICA",2022
"723",-119.204175,46.888215,"Mantis religiosa","NORTH_AMERICA",2019
"724",-119.317355,39.723055,"Mantis religiosa","NORTH_AMERICA",2022
"725",-118.765486,49.010417,"Mantis religiosa","NORTH_AMERICA",2021
"726",-116.936914,43.789283,"Mantis religiosa","NORTH_AMERICA",2019
"727",-111.780731,43.821991,"Mantis religiosa","NORTH_AMERICA",2022
"728",-118.328689,41.853017,"Mantis religiosa","NORTH_AMERICA",2020
"729",-122.230263,45.693464,"Mantis religiosa","NORTH_AMERICA",2022
"730",-118.764649,46.315999,"Mantis religiosa","NORTH_AMERICA",2021
"731",-119.28035,37.189595,"Mantis religiosa","NORTH_AMERICA",2022
"732",-119.170431,45.916581,"Mantis religiosa","NORTH_AMERICA",2022
"733",-119.107224,47.890683,"Mantis religiosa","NORTH_AMERICA",2022
"734",-119.314502,50.406049,"Mantis religiosa","NORTH_AMERICA",2022
"735",-114.806648,42.68576,"Mantis religiosa","NORTH_AMERICA",2022
